policy,K,c_fail,rep_seed,episode_id,success,steps,questions_asked,regret,team_cost
ask_or_act,3,20,3,11,True,10,1,1.5,10.5
ask_or_act,3,20,3,12,True,6,1,2.5,6.5
ask_or_act,3,20,3,13,True,6,1,1.5,6.5
ask_or_act,3,20,3,14,True,6,1,1.5,6.5
ask_or_act,3,20,3,15,True,11,2,3.0,12.0
ask_or_act,3,20,3,16,True,11,1,1.5,11.5
ask_or_act,3,20,3,17,True,12,2,4.0,13.0
ask_or_act,3,20,3,18,True,4,1,1.5,4.5
ask_or_act,3,20,3,19,True,11,1,2.5,11.5
ask_or_act,3,20,4,0,True,9,1,3.5,9.5
ask_or_act,3,20,4,1,True,8,1,1.5,8.5
ask_or_act,3,20,4,2,True,12,1,1.5,12.5
ask_or_act,3,20,4,3,True,7,1,2.5,7.5
ask_or_act,3,20,4,4,True,6,2,3.0,7.0
ask_or_act,3,20,4,5,False,10,1,5.5,10.5
ask_or_act,3,20,4,6,True,4,2,3.0,5.0
ask_or_act,3,20,4,7,True,5,1,1.5,5.5
ask_or_act,3,20,4,8,False,9,1,5.5,9.5
ask_or_act,3,20,4,9,True,8,1,1.5,8.5
ask_or_act,3,20,4,10,True,7,1,1.5,7.5
ask_or_act,3,20,4,11,True,7,1,1.5,7.5
ask_or_act,3,20,4,12,True,12,1,1.5,12.5
ask_or_act,3,20,4,13,True,12,2,4.0,13.0
ask_or_act,3,20,4,14,True,11,1,2.5,11.5
ask_or_act,3,20,4,15,True,5,2,3.0,6.0
ask_or_act,3,20,4,16,True,11,2,3.0,12.0
ask_or_act,3,20,4,17,True,12,1,3.5,12.5
ask_or_act,3,20,4,18,True,5,1,1.5,5.5
ask_or_act,3,20,4,19,True,15,1,3.5,15.5
never_ask,3,20,0,0,True,9,0,0.0,9.0
never_ask,3,20,0,1,True,8,0,0.0,8.0
never_ask,3,20,0,2,True,8,0,5.0,8.0
never_ask,3,20,0,3,True,4,0,0.0,4.0
never_ask,3,20,0,4,False,9,0,5.0,9.0
never_ask,3,20,0,5,False,9,0,5.0,9.0
never_ask,3,20,0,6,True,7,0,0.0,7.0
never_ask,3,20,0,7,True,8,0,1.0,8.0
never_ask,3,20,0,8,True,2,0,0.0,2.0
never_ask,3,20,0,9,True,8,0,3.0,8.0
never_ask,3,20,0,10,True,5,0,2.0,5.0
never_ask,3,20,0,11,True,7,0,2.0,7.0
never_ask,3,20,0,12,True,7,0,0.0,7.0
never_ask,3,20,0,13,True,13,0,1.0,13.0
never_ask,3,20,0,14,True,7,0,0.0,7.0
never_ask,3,20,0,15,True,7,0,0.0,7.0
never_ask,3,20,0,16,True,4,0,2.0,4.0
never_ask,3,20,0,17,False,13,0,5.0,13.0
never_ask,3,20,0,18,True,10,0,2.0,10.0
never_ask,3,20,0,19,True,3,0,0.0,3.0
never_ask,3,20,1,0,False,15,0,5.0,15.0
never_ask,3,20,1,1,False,9,0,5.0,9.0
never_ask,3,20,1,2,False,12,0,5.0,12.0
never_ask,3,20,1,3,True,7,0,3.0,7.0
never_ask,3,20,1,4,True,9,0,0.0,9.0
never_ask,3,20,1,5,False,8,0,5.0,8.0
never_ask,3,20,1,6,True,11,0,3.0,11.0
never_ask,3,20,1,7,True,3,0,0.0,3.0
never_ask,3,20,1,8,True,11,0,4.0,11.0
never_ask,3,20,1,9,True,11,0,1.0,11.0
never_ask,3,20,1,10,True,14,0,5.0,14.0
never_ask,3,20,1,11,True,7,0,3.0,7.0
never_ask,3,20,1,12,True,3,0,0.0,3.0
never_ask,3,20,1,13,False,10,0,5.0,10.0
never_ask,3,20,1,14,True,10,0,1.0,10.0
never_ask,3,20,1,15,False,10,0,5.0,10.0
never_ask,3,20,1,16,True,12,0,5.0,12.0
never_ask,3,20,1,17,True,12,0,1.0,12.0
never_ask,3,20,1,18,True,13,0,4.0,13.0
never_ask,3,20,1,19,False,7,0,5.0,7.0
never_ask,3,20,2,0,True,12,0,0.0,12.0
never_ask,3,20,2,1,True,3,0,0.0,3.0
never_ask,3,20,2,2,True,10,0,0.0,10.0
never_ask,3,20,2,3,True,2,0,0.0,2.0
never_ask,3,20,2,4,True,5,0,1.0,5.0
never_ask,3,20,2,5,True,9,0,1.0,9.0
never_ask,3,20,2,6,True,4,0,0.0,4.0
never_ask,3,20,2,7,True,13,0,4.0,13.0
never_ask,3,20,2,8,False,12,0,5.0,12.0
never_ask,3,20,2,9,True,11,0,3.0,11.0
never_ask,3,20,2,10,True,4,0,2.0,4.0
never_ask,3,20,2,11,True,13,0,4.0,13.0
never_ask,3,20,2,12,True,10,0,1.0,10.0
never_ask,3,20,2,13,True,13,0,4.0,13.0
never_ask,3,20,2,14,True,2,0,0.0,2.0
never_ask,3,20,2,15,True,10,0,1.0,10.0
never_ask,3,20,2,16,True,8,0,0.0,8.0
never_ask,3,20,2,17,True,3,0,0.0,3.0
never_ask,3,20,2,18,True,2,0,0.0,2.0
never_ask,3,20,2,19,True,11,0,2.0,11.0
never_ask,3,20,3,0,True,5,0,0.0,5.0
never_ask,3,20,3,1,True,8,0,1.0,8.0
never_ask,3,20,3,2,True,10,0,2.0,10.0
never_ask,3,20,3,3,True,6,0,0.0,6.0
never_ask,3,20,3,4,True,8,0,1.0,8.0
never_ask,3,20,3,5,True,10,0,3.0,10.0
never_ask,3,20,3,6,True,12,0,2.0,12.0
never_ask,3,20,3,7,True,9,0,0.0,9.0
never_ask,3,20,3,8,True,8,0,2.0,8.0
never_ask,3,20,3,9,True,7,0,0.0,7.0
never_ask,3,20,3,10,True,4,0,0.0,4.0
never_ask,3,20,3,11,True,12,0,3.0,12.0
never_ask,3,20,3,12,True,5,0,1.0,5.0
never_ask,3,20,3,13,True,5,0,0.0,5.0
never_ask,3,20,3,14,True,7,0,2.0,7.0
never_ask,3,20,3,15,True,9,0,0.0,9.0
never_ask,3,20,3,16,True,10,0,0.0,10.0
never_ask,3,20,3,17,True,10,0,1.0,10.0
never_ask,3,20,3,18,False,8,0,5.0,8.0
never_ask,3,20,3,19,True,10,0,1.0,10.0
never_ask,3,20,4,0,False,11,0,5.0,11.0
never_ask,3,20,4,1,True,12,0,5.0,12.0
never_ask,3,20,4,2,True,11,0,0.0,11.0
never_ask,3,20,4,3,True,6,0,1.0,6.0
never_ask,3,20,4,4,True,8,0,4.0,8.0
never_ask,3,20,4,5,False,10,0,5.0,10.0
never_ask,3,20,4,6,True,4,0,2.0,4.0
never_ask,3,20,4,7,False,9,0,5.0,9.0
never_ask,3,20,4,8,False,9,0,5.0,9.0
never_ask,3,20,4,9,True,11,0,4.0,11.0
never_ask,3,20,4,10,True,6,0,0.0,6.0
never_ask,3,20,4,11,True,6,0,0.0,6.0
never_ask,3,20,4,12,True,14,0,3.0,14.0
never_ask,3,20,4,13,True,10,0,1.0,10.0
never_ask,3,20,4,14,True,10,0,1.0,10.0
never_ask,3,20,4,15,True,3,0,0.0,3.0
never_ask,3,20,4,16,False,14,0,5.0,14.0
never_ask,3,20,4,17,True,11,0,2.0,11.0
never_ask,3,20,4,18,True,6,0,2.0,6.0
never_ask,3,20,4,19,True,14,0,2.0,14.0
info_gain_ask,3,20,0,0,True,13,1,4.5,13.5
info_gain_ask,3,20,0,1,True,10,2,3.0,11.0
info_gain_ask,3,20,0,2,False,8,1,5.5,8.5
info_gain_ask,3,20,0,3,True,5,1,1.5,5.5
info_gain_ask,3,20,0,4,False,9,2,6.0,10.0
info_gain_ask,3,20,0,5,True,5,1,1.5,5.5
info_gain_ask,3,20,0,6,True,8,1,1.5,8.5
info_gain_ask,3,20,0,7,True,10,2,4.0,11.0
info_gain_ask,3,20,0,8,True,4,2,3.0,5.0
info_gain_ask,3,20,0,9,True,9,1,4.5,9.5
info_gain_ask,3,20,0,10,True,5,2,3.0,6.0
info_gain_ask,3,20,0,11,True,9,2,5.0,10.0
info_gain_ask,3,20,0,12,True,8,1,1.5,8.5
info_gain_ask,3,20,0,13,True,15,2,4.0,16.0
info_gain_ask,3,20,0,14,True,9,2,3.0,10.0
info_gain_ask,3,20,0,15,True,9,2,3.0,10.0
info_gain_ask,3,20,0,16,True,4,2,3.0,5.0
info_gain_ask,3,20,0,17,False,13,2,6.0,14.0
info_gain_ask,3,20,0,18,True,10,2,3.0,11.0
info_gain_ask,3,20,0,19,True,5,2,3.0,6.0
info_gain_ask,3,20,1,0,True,12,1,2.5,12.5
info_gain_ask,3,20,1,1,True,5,1,1.5,5.5
info_gain_ask,3,20,1,2,True,9,2,3.0,10.0
info_gain_ask,3,20,1,3,True,5,1,1.5,5.5
info_gain_ask,3,20,1,4,True,11,2,3.0,12.0
info_gain_ask,3,20,1,5,True,4,1,1.5,4.5
info_gain_ask,3,20,1,6,True,10,2,3.0,11.0
info_gain_ask,3,20,1,7,True,4,1,1.5,4.5
info_gain_ask,3,20,1,8,False,12,2,6.0,13.0
info_gain_ask,3,20,1,9,True,13,2,4.0,14.0
info_gain_ask,3,20,1,10,True,10,1,1.5,10.5
info_gain_ask,3,20,1,11,True,7,2,4.0,8.0
info_gain_ask,3,20,1,12,True,4,1,1.5,4.5
info_gain_ask,3,20,1,13,False,10,1,5.5,10.5
info_gain_ask,3,20,1,14,True,11,2,3.0,12.0
info_gain_ask,3,20,1,15,True,7,2,3.0,8.0
info_gain_ask,3,20,1,16,True,8,1,1.5,8.5
info_gain_ask,3,20,1,17,True,14,2,4.0,15.0
info_gain_ask,3,20,1,18,False,14,2,6.0,15.0
info_gain_ask,3,20,1,19,False,7,2,6.0,8.0
info_gain_ask,3,20,2,0,False,17,1,5.5,17.5
info_gain_ask,3,20,2,1,True,5,2,3.0,6.0
info_gain_ask,3,20,2,2,True,11,1,1.5,11.5
info_gain_ask,3,20,2,3,True,3,1,1.5,3.5
info_gain_ask,3,20,2,4,True,7,2,4.0,8.0
info_gain_ask,3,20,2,5,True,10,1,2.5,10.5
info_gain_ask,3,20,2,6,False,9,1,5.5,9.5
info_gain_ask,3,20,2,7,True,14,2,6.0,15.0
info_gain_ask,3,20,2,8,True,8,1,1.5,8.5
info_gain_ask,3,20,2,9,True,9,1,1.5,9.5
info_gain_ask,3,20,2,10,True,3,1,1.5,3.5
info_gain_ask,3,20,2,11,False,14,1,5.5,14.5
info_gain_ask,3,20,2,12,True,12,2,4.0,13.0
info_gain_ask,3,20,2,13,False,14,1,5.5,14.5
info_gain_ask,3,20,2,14,True,3,1,1.5,3.5
info_gain_ask,3,20,2,15,True,12,2,4.0,13.0
info_gain_ask,3,20,2,16,True,9,1,1.5,9.5
info_gain_ask,3,20,2,17,True,4,1,1.5,4.5
info_gain_ask,3,20,2,18,True,4,2,3.0,5.0
info_gain_ask,3,20,2,19,True,13,2,5.0,14.0
info_gain_ask,3,20,3,0,True,7,2,3.0,8.0
info_gain_ask,3,20,3,1,True,10,2,4.0,11.0
info_gain_ask,3,20,3,2,True,11,1,3.5,11.5
info_gain_ask,3,20,3,3,True,7,1,1.5,7.5
info_gain_ask,3,20,3,4,True,10,2,4.0,11.0
info_gain_ask,3,20,3,5,True,12,2,6.0,13.0
info_gain_ask,3,20,3,6,True,14,2,5.0,15.0
info_gain_ask,3,20,3,7,True,11,2,3.0,12.0
info_gain_ask,3,20,3,8,True,7,1,1.5,7.5
info_gain_ask,3,20,3,9,True,8,1,1.5,8.5
info_gain_ask,3,20,3,10,True,5,1,1.5,5.5
info_gain_ask,3,20,3,11,True,10,1,1.5,10.5
info_gain_ask,3,20,3,12,True,7,2,4.0,8.0
info_gain_ask,3,20,3,13,True,6,1,1.5,6.5
info_gain_ask,3,20,3,14,True,6,1,1.5,6.5
info_gain_ask,3,20,3,15,True,11,2,3.0,12.0
info_gain_ask,3,20,3,16,True,11,1,1.5,11.5
info_gain_ask,3,20,3,17,True,12,2,4.0,13.0
info_gain_ask,3,20,3,18,True,4,1,1.5,4.5
info_gain_ask,3,20,3,19,True,12,2,4.0,13.0
info_gain_ask,3,20,4,0,True,10,2,5.0,11.0
info_gain_ask,3,20,4,1,True,8,1,1.5,8.5
info_gain_ask,3,20,4,2,True,13,2,3.0,14.0
info_gain_ask,3,20,4,3,True,8,2,4.0,9.0
info_gain_ask,3,20,4,4,True,6,2,3.0,7.0
info_gain_ask,3,20,4,5,False,10,1,5.5,10.5
info_gain_ask,3,20,4,6,True,4,2,3.0,5.0
info_gain_ask,3,20,4,7,True,5,1,1.5,5.5
info_gain_ask,3,20,4,8,False,9,1,5.5,9.5
info_gain_ask,3,20,4,9,True,9,2,3.0,10.0
info_gain_ask,3,20,4,10,True,7,1,1.5,7.5
info_gain_ask,3,20,4,11,True,8,2,3.0,9.0
info_gain_ask,3,20,4,12,True,12,1,1.5,12.5
info_gain_ask,3,20,4,13,True,12,2,4.0,13.0
info_gain_ask,3,20,4,14,True,11,1,2.5,11.5
info_gain_ask,3,20,4,15,True,5,2,3.0,6.0
info_gain_ask,3,20,4,16,True,11,2,3.0,12.0
info_gain_ask,3,20,4,17,True,13,2,5.0,14.0
info_gain_ask,3,20,4,18,True,5,1,1.5,5.5
info_gain_ask,3,20,4,19,True,15,1,3.5,15.5
ask_or_act,3,50,0,0,True,13,1,4.5,13.5
ask_or_act,3,50,0,1,True,10,2,3.0,11.0
ask_or_act,3,50,0,2,False,8,1,5.5,8.5
ask_or_act,3,50,0,3,True,5,1,1.5,5.5
ask_or_act,3,50,0,4,False,9,1,5.5,9.5
ask_or_act,3,50,0,5,True,5,1,1.5,5.5
ask_or_act,3,50,0,6,True,8,1,1.5,8.5
ask_or_act,3,50,0,7,True,10,2,4.0,11.0
ask_or_act,3,50,0,8,True,3,1,1.5,3.5
ask_or_act,3,50,0,9,True,9,1,4.5,9.5
ask_or_act,3,50,0,10,True,4,1,1.5,4.5
ask_or_act,3,50,0,11,True,9,2,5.0,10.0
ask_or_act,3,50,0,12,True,8,1,1.5,8.5
ask_or_act,3,50,0,13,True,14,1,2.5,14.5
ask_or_act,3,50,0,14,True,9,2,3.0,10.0
ask_or_act,3,50,0,15,True,9,2,3.0,10.0
ask_or_act,3,50,0,16,True,4,2,3.0,5.0
ask_or_act,3,50,0,17,False,13,1,5.5,13.5
ask_or_act,3,50,0,18,True,10,2,3.0,11.0
ask_or_act,3,50,0,19,True,5,2,3.0,6.0
ask_or_act,3,50,1,0,True,12,1,2.5,12.5
ask_or_act,3,50,1,1,True,5,1,1.5,5.5
ask_or_act,3,50,1,2,True,9,2,3.0,10.0
ask_or_act,3,50,1,3,True,5,1,1.5,5.5
ask_or_act,3,50,1,4,True,11,2,3.0,12.0
ask_or_act,3,50,1,5,True,4,1,1.5,4.5
ask_or_act,3,50,1,6,True,10,2,3.0,11.0
ask_or_act,3,50,1,7,True,4,1,1.5,4.5
ask_or_act,3,50,1,8,True,12,1,5.5,12.5
ask_or_act,3,50,1,9,True,12,1,2.5,12.5
ask_or_act,3,50,1,10,True,10,1,1.5,10.5
ask_or_act,3,50,1,11,True,7,2,4.0,8.0
ask_or_act,3,50,1,12,True,4,1,1.5,4.5
ask_or_act,3,50,1,13,False,10,1,5.5,10.5
ask_or_act,3,50,1,14,True,11,2,3.0,12.0
ask_or_act,3,50,1,15,True,7,2,3.0,8.0
ask_or_act,3,50,1,16,True,8,1,1.5,8.5
ask_or_act,3,50,1,17,True,13,1,2.5,13.5
ask_or_act,3,50,1,18,False,14,2,6.0,15.0
ask_or_act,3,50,1,19,False,7,2,6.0,8.0
ask_or_act,3,50,2,0,False,17,1,5.5,17.5
ask_or_act,3,50,2,1,True,5,2,3.0,6.0
ask_or_act,3,50,2,2,True,11,1,1.5,11.5
ask_or_act,3,50,2,3,True,3,1,1.5,3.5
ask_or_act,3,50,2,4,True,7,2,4.0,8.0
ask_or_act,3,50,2,5,True,10,1,2.5,10.5
ask_or_act,3,50,2,6,False,9,1,5.5,9.5
ask_or_act,3,50,2,7,True,14,2,6.0,15.0
ask_or_act,3,50,2,8,True,8,1,1.5,8.5
ask_or_act,3,50,2,9,True,9,1,1.5,9.5
ask_or_act,3,50,2,10,True,3,1,1.5,3.5
ask_or_act,3,50,2,11,False,14,1,5.5,14.5
ask_or_act,3,50,2,12,True,11,1,2.5,11.5
ask_or_act,3,50,2,13,False,14,1,5.5,14.5
ask_or_act,3,50,2,14,True,3,1,1.5,3.5
ask_or_act,3,50,2,15,True,12,2,4.0,13.0
ask_or_act,3,50,2,16,True,9,1,1.5,9.5
ask_or_act,3,50,2,17,True,4,1,1.5,4.5
ask_or_act,3,50,2,18,True,3,1,1.5,3.5
ask_or_act,3,50,2,19,True,13,2,5.0,14.0
ask_or_act,3,50,3,0,True,7,2,3.0,8.0
ask_or_act,3,50,3,1,True,10,2,4.0,11.0
ask_or_act,3,50,3,2,True,11,1,3.5,11.5
ask_or_act,3,50,3,3,True,7,1,1.5,7.5
ask_or_act,3,50,3,4,True,9,1,2.5,9.5
ask_or_act,3,50,3,5,True,9,1,2.5,9.5
ask_or_act,3,50,3,6,True,14,2,5.0,15.0
ask_or_act,3,50,3,7,True,11,2,3.0,12.0
ask_or_act,3,50,3,8,True,7,1,1.5,7.5
ask_or_act,3,50,3,9,True,8,1,1.5,8.5
ask_or_act,3,50,3,10,True,5,1,1.5,5.5
ask_or_act,3,50,3,11,True,10,1,1.5,10.5
ask_or_act,3,50,3,12,True,6,1,2.5,6.5
ask_or_act,3,50,3,13,True,6,1,1.5,6.5
ask_or_act,3,50,3,14,True,6,1,1.5,6.5
ask_or_act,3,50,3,15,True,11,2,3.0,12.0
ask_or_act,3,50,3,16,True,11,1,1.5,11.5
ask_or_act,3,50,3,17,True,12,2,4.0,13.0
ask_or_act,3,50,3,18,True,4,1,1.5,4.5
ask_or_act,3,50,3,19,True,12,2,4.0,13.0
ask_or_act,3,50,4,0,True,9,1,3.5,9.5
ask_or_act,3,50,4,1,True,8,1,1.5,8.5
ask_or_act,3,50,4,2,True,12,1,1.5,12.5
ask_or_act,3,50,4,3,True,7,1,2.5,7.5
ask_or_act,3,50,4,4,True,6,2,3.0,7.0
ask_or_act,3,50,4,5,False,10,1,5.5,10.5
ask_or_act,3,50,4,6,True,4,2,3.0,5.0
ask_or_act,3,50,4,7,True,5,1,1.5,5.5
ask_or_act,3,50,4,8,False,9,1,5.5,9.5
ask_or_act,3,50,4,9,True,8,1,1.5,8.5
ask_or_act,3,50,4,10,True,7,1,1.5,7.5
ask_or_act,3,50,4,11,True,7,1,1.5,7.5
ask_or_act,3,50,4,12,True,12,1,1.5,12.5
ask_or_act,3,50,4,13,True,12,2,4.0,13.0
ask_or_act,3,50,4,14,True,11,1,2.5,11.5
ask_or_act,3,50,4,15,True,5,2,3.0,6.0
ask_or_act,3,50,4,16,True,11,2,3.0,12.0
ask_or_act,3,50,4,17,True,12,1,3.5,12.5
ask_or_act,3,50,4,18,True,5,1,1.5,5.5
ask_or_act,3,50,4,19,True,15,1,3.5,15.5
never_ask,3,50,0,0,True,9,0,0.0,9.0
never_ask,3,50,0,1,True,8,0,0.0,8.0
never_ask,3,50,0,2,True,8,0,5.0,8.0
never_ask,3,50,0,3,True,4,0,0.0,4.0
never_ask,3,50,0,4,False,9,0,5.0,9.0
never_ask,3,50,0,5,False,9,0,5.0,9.0
never_ask,3,50,0,6,True,7,0,0.0,7.0
never_ask,3,50,0,7,True,8,0,1.0,8.0
never_ask,3,50,0,8,True,2,0,0.0,2.0
never_ask,3,50,0,9,True,8,0,3.0,8.0
never_ask,3,50,0,10,True,5,0,2.0,5.0
never_ask,3,50,0,11,True,7,0,2.0,7.0
never_ask,3,50,0,12,True,7,0,0.0,7.0
never_ask,3,50,0,13,True,13,0,1.0,13.0
never_ask,3,50,0,14,True,7,0,0.0,7.0
never_ask,3,50,0,15,True,7,0,0.0,7.0
never_ask,3,50,0,16,True,4,0,2.0,4.0
never_ask,3,50,0,17,False,13,0,5.0,13.0
never_ask,3,50,0,18,True,10,0,2.0,10.0
never_ask,3,50,0,19,True,3,0,0.0,3.0
never_ask,3,50,1,0,False,15,0,5.0,15.0
never_ask,3,50,1,1,False,9,0,5.0,9.0
never_ask,3,50,1,2,False,12,0,5.0,12.0
never_ask,3,50,1,3,True,7,0,3.0,7.0
never_ask,3,50,1,4,True,9,0,0.0,9.0
never_ask,3,50,1,5,False,8,0,5.0,8.0
never_ask,3,50,1,6,True,11,0,3.0,11.0
never_ask,3,50,1,7,True,3,0,0.0,3.0
never_ask,3,50,1,8,True,11,0,4.0,11.0
never_ask,3,50,1,9,True,11,0,1.0,11.0
never_ask,3,50,1,10,True,14,0,5.0,14.0
never_ask,3,50,1,11,True,7,0,3.0,7.0
never_ask,3,50,1,12,True,3,0,0.0,3.0
never_ask,3,50,1,13,False,10,0,5.0,10.0
never_ask,3,50,1,14,True,10,0,1.0,10.0
never_ask,3,50,1,15,False,10,0,5.0,10.0
never_ask,3,50,1,16,True,12,0,5.0,12.0
never_ask,3,50,1,17,True,12,0,1.0,12.0
never_ask,3,50,1,18,True,13,0,4.0,13.0
never_ask,3,50,1,19,False,7,0,5.0,7.0
never_ask,3,50,2,0,True,12,0,0.0,12.0
never_ask,3,50,2,1,True,3,0,0.0,3.0
never_ask,3,50,2,2,True,10,0,0.0,10.0
never_ask,3,50,2,3,True,2,0,0.0,2.0
never_ask,3,50,2,4,True,5,0,1.0,5.0
never_ask,3,50,2,5,True,9,0,1.0,9.0
never_ask,3,50,2,6,True,4,0,0.0,4.0
never_ask,3,50,2,7,True,13,0,4.0,13.0
never_ask,3,50,2,8,False,12,0,5.0,12.0
never_ask,3,50,2,9,True,11,0,3.0,11.0
never_ask,3,50,2,10,True,4,0,2.0,4.0
never_ask,3,50,2,11,True,13,0,4.0,13.0
never_ask,3,50,2,12,True,10,0,1.0,10.0
never_ask,3,50,2,13,True,13,0,4.0,13.0
never_ask,3,50,2,14,True,2,0,0.0,2.0
never_ask,3,50,2,15,True,10,0,1.0,10.0
never_ask,3,50,2,16,True,8,0,0.0,8.0
never_ask,3,50,2,17,True,3,0,0.0,3.0
never_ask,3,50,2,18,True,2,0,0.0,2.0
never_ask,3,50,2,19,True,11,0,2.0,11.0
never_ask,3,50,3,0,True,5,0,0.0,5.0
never_ask,3,50,3,1,True,8,0,1.0,8.0
never_ask,3,50,3,2,True,10,0,2.0,10.0
never_ask,3,50,3,3,True,6,0,0.0,6.0
never_ask,3,50,3,4,True,8,0,1.0,8.0
never_ask,3,50,3,5,True,10,0,3.0,10.0
never_ask,3,50,3,6,True,12,0,2.0,12.0
never_ask,3,50,3,7,True,9,0,0.0,9.0
never_ask,3,50,3,8,True,8,0,2.0,8.0
never_ask,3,50,3,9,True,7,0,0.0,7.0
never_ask,3,50,3,10,True,4,0,0.0,4.0
never_ask,3,50,3,11,True,12,0,3.0,12.0
never_ask,3,50,3,12,True,5,0,1.0,5.0
never_ask,3,50,3,13,True,5,0,0.0,5.0
never_ask,3,50,3,14,True,7,0,2.0,7.0
never_ask,3,50,3,15,True,9,0,0.0,9.0
never_ask,3,50,3,16,True,10,0,0.0,10.0
never_ask,3,50,3,17,True,10,0,1.0,10.0
never_ask,3,50,3,18,False,8,0,5.0,8.0
never_ask,3,50,3,19,True,10,0,1.0,10.0
never_ask,3,50,4,0,False,11,0,5.0,11.0
never_ask,3,50,4,1,True,12,0,5.0,12.0
never_ask,3,50,4,2,True,11,0,0.0,11.0
never_ask,3,50,4,3,True,6,0,1.0,6.0
never_ask,3,50,4,4,True,8,0,4.0,8.0
never_ask,3,50,4,5,False,10,0,5.0,10.0
never_ask,3,50,4,6,True,4,0,2.0,4.0
never_ask,3,50,4,7,False,9,0,5.0,9.0
never_ask,3,50,4,8,False,9,0,5.0,9.0
never_ask,3,50,4,9,True,11,0,4.0,11.0
never_ask,3,50,4,10,True,6,0,0.0,6.0
never_ask,3,50,4,11,True,6,0,0.0,6.0
never_ask,3,50,4,12,True,14,0,3.0,14.0
never_ask,3,50,4,13,True,10,0,1.0,10.0
never_ask,3,50,4,14,True,10,0,1.0,10.0
never_ask,3,50,4,15,True,3,0,0.0,3.0
never_ask,3,50,4,16,False,14,0,5.0,14.0
never_ask,3,50,4,17,True,11,0,2.0,11.0
never_ask,3,50,4,18,True,6,0,2.0,6.0
never_ask,3,50,4,19,True,14,0,2.0,14.0
info_gain_ask,3,50,0,0,True,13,1,4.5,13.5
info_gain_ask,3,50,0,1,True,10,2,3.0,11.0
info_gain_ask,3,50,0,2,False,8,1,5.5,8.5
info_gain_ask,3,50,0,3,True,5,1,1.5,5.5
info_gain_ask,3,50,0,4,False,9,2,6.0,10.0
info_gain_ask,3,50,0,5,True,5,1,1.5,5.5
info_gain_ask,3,50,0,6,True,8,1,1.5,8.5
info_gain_ask,3,50,0,7,True,10,2,4.0,11.0
info_gain_ask,3,50,0,8,True,4,2,3.0,5.0
info_gain_ask,3,50,0,9,True,9,1,4.5,9.5
info_gain_ask,3,50,0,10,True,5,2,3.0,6.0
info_gain_ask,3,50,0,11,True,9,2,5.0,10.0
info_gain_ask,3,50,0,12,True,8,1,1.5,8.5
info_gain_ask,3,50,0,13,True,15,2,4.0,16.0
info_gain_ask,3,50,0,14,True,9,2,3.0,10.0
info_gain_ask,3,50,0,15,True,9,2,3.0,10.0
info_gain_ask,3,50,0,16,True,4,2,3.0,5.0
info_gain_ask,3,50,0,17,False,13,2,6.0,14.0
info_gain_ask,3,50,0,18,True,10,2,3.0,11.0
info_gain_ask,3,50,0,19,True,5,2,3.0,6.0
info_gain_ask,3,50,1,0,True,12,1,2.5,12.5
info_gain_ask,3,50,1,1,True,5,1,1.5,5.5
info_gain_ask,3,50,1,2,True,9,2,3.0,10.0
info_gain_ask,3,50,1,3,True,5,1,1.5,5.5
info_gain_ask,3,50,1,4,True,11,2,3.0,12.0
info_gain_ask,3,50,1,5,True,4,1,1.5,4.5
info_gain_ask,3,50,1,6,True,10,2,3.0,11.0
info_gain_ask,3,50,1,7,True,4,1,1.5,4.5
info_gain_ask,3,50,1,8,False,12,2,6.0,13.0
info_gain_ask,3,50,1,9,True,13,2,4.0,14.0
info_gain_ask,3,50,1,10,True,10,1,1.5,10.5
info_gain_ask,3,50,1,11,True,7,2,4.0,8.0
info_gain_ask,3,50,1,12,True,4,1,1.5,4.5
info_gain_ask,3,50,1,13,False,10,1,5.5,10.5
info_gain_ask,3,50,1,14,True,11,2,3.0,12.0
info_gain_ask,3,50,1,15,True,7,2,3.0,8.0
info_gain_ask,3,50,1,16,True,8,1,1.5,8.5
info_gain_ask,3,50,1,17,True,14,2,4.0,15.0
info_gain_ask,3,50,1,18,False,14,2,6.0,15.0
info_gain_ask,3,50,1,19,False,7,2,6.0,8.0
info_gain_ask,3,50,2,0,False,17,1,5.5,17.5
info_gain_ask,3,50,2,1,True,5,2,3.0,6.0
info_gain_ask,3,50,2,2,True,11,1,1.5,11.5
info_gain_ask,3,50,2,3,True,3,1,1.5,3.5
info_gain_ask,3,50,2,4,True,7,2,4.0,8.0
info_gain_ask,3,50,2,5,True,10,1,2.5,10.5
info_gain_ask,3,50,2,6,False,9,1,5.5,9.5
info_gain_ask,3,50,2,7,True,14,2,6.0,15.0
info_gain_ask,3,50,2,8,True,8,1,1.5,8.5
info_gain_ask,3,50,2,9,True,9,1,1.5,9.5
info_gain_ask,3,50,2,10,True,3,1,1.5,3.5
info_gain_ask,3,50,2,11,False,14,1,5.5,14.5
info_gain_ask,3,50,2,12,True,12,2,4.0,13.0
info_gain_ask,3,50,2,13,False,14,1,5.5,14.5
info_gain_ask,3,50,2,14,True,3,1,1.5,3.5
info_gain_ask,3,50,2,15,True,12,2,4.0,13.0
info_gain_ask,3,50,2,16,True,9,1,1.5,9.5
info_gain_ask,3,50,2,17,True,4,1,1.5,4.5
info_gain_ask,3,50,2,18,True,4,2,3.0,5.0
info_gain_ask,3,50,2,19,True,13,2,5.0,14.0
