policy,K,principal_beta,assistant_beta,principal_eps,assistant_eps,answer_noise,rep_seed,episode_id,success,steps,questions_asked,regret,map_correct,episode_max_steps,failure_by_wrong_pick,failure_by_timeout,entropy_before_first_ask,entropy_after_first_ask,effective_goal_count_before,effective_goal_count_after,ig_of_first_asked_question
random_ask,3,4.0,2.0,0.05,0.05,0.0,2,15,True,7,1,2.5,True,10,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,2,16,True,15,2,5.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,2,17,True,12,1,2.5,True,15,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,2,18,True,8,3,4.5,True,10,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,2,19,True,3,1,1.5,True,7,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,1.0986122886681096
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,0,False,11,2,6.0,True,11,False,True,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,1,True,10,2,4.0,True,12,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,2,True,14,2,5.0,True,15,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,3,True,5,3,4.5,True,7,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,4,True,8,2,3.0,True,11,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,5,True,12,3,5.5,True,13,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,6,True,7,1,1.5,True,11,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,7,True,7,1,1.5,True,11,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,8,True,8,2,3.0,True,11,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,9,True,8,2,5.0,True,9,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,10,True,7,3,4.5,True,9,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,11,True,10,3,5.5,True,11,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,12,True,12,2,4.0,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,13,True,6,2,3.0,True,9,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,14,True,8,1,1.5,True,12,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,1.0986122886681096
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,15,True,10,1,2.5,True,13,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,16,True,9,2,6.0,True,9,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,17,True,8,1,1.5,True,12,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,18,True,3,1,1.5,True,7,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,3,19,True,9,2,3.0,True,12,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,0,True,12,3,4.5,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,1,True,8,2,3.0,True,11,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,2,True,6,1,1.5,True,10,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,3,True,14,3,6.5,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,4,True,6,3,4.5,True,8,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,5,True,3,1,1.5,True,7,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,6,True,13,3,5.5,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,7,True,11,2,3.0,True,14,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,8,True,13,2,4.0,True,15,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,9,True,9,3,4.5,True,11,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,10,True,10,2,4.0,True,12,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,11,True,11,1,3.5,True,13,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,1.0986122886681096
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,12,True,11,1,1.5,True,15,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,13,True,11,1,2.5,True,14,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,14,True,6,1,1.5,True,10,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,15,True,14,3,6.5,True,14,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,16,True,10,1,2.5,True,13,False,False,1.0986122886681067,-1.110223024625156e-15,3.0,1.0,1.0986122886681096
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,17,True,12,2,3.0,True,15,False,False,1.0986122886681067,0.6931471805599433,3.0,2.0,0.6365141682948128
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,18,True,6,2,3.0,True,9,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
random_ask,3,4.0,2.0,0.05,0.05,0.0,4,19,True,13,2,3.0,True,16,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,0,True,5,1,3.5,True,7,False,False,0.8979630562123228,-1.110223024625156e-15,2.2194403643859406,1.0,0.7955551183861359
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,1,True,12,1,5.5,True,12,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,2,True,6,1,3.5,True,8,False,False,1.3477118260818681,0.6512827931629439,3.6885676620378205,1.8474834653703205,0.6790084558204156
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,3,True,6,0,3.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,4,True,8,1,1.5,True,12,False,False,1.3638594104013242,0.6931471805599433,3.816082447750734,2.0,0.6850929700836059
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,5,True,10,0,4.0,True,11,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,6,False,9,1,5.5,True,9,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,7,True,3,0,0.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,8,False,12,0,5.0,True,12,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,9,False,11,0,5.0,True,11,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,10,True,16,1,5.5,True,16,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,11,True,7,1,3.5,True,9,False,False,1.3576167923440954,0.6611649308624923,3.766129135729499,1.8809727493157489,0.6827614305447749
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,12,True,10,1,1.5,True,14,False,False,1.3498648300478857,0.6931471805599433,3.7314479577658313,2.0,0.6567176494879444
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,13,True,6,1,1.5,True,10,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,1.0397207708399179
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,14,False,15,0,5.0,True,15,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,15,True,12,1,3.5,True,14,False,False,1.3498648300478857,0.6931471805599433,3.7314479577658313,2.0,0.6567176494879444
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,16,True,11,1,2.5,True,14,False,False,1.3762254073068367,0.6931471805599433,3.917072817306209,2.0,0.6896145684221859
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,17,True,10,1,1.5,True,14,False,False,1.3862943611198866,-1.110223024625156e-15,4.0,1.0,1.0397207708399179
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,18,True,10,1,2.5,True,13,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,0,19,True,15,1,3.5,True,17,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,0,True,8,1,5.5,True,8,False,False,1.3576167923440954,0.6611649308624923,3.766129135729499,1.8809727493157484,0.6827614305447751
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,1,True,6,1,3.5,True,8,False,False,1.3552319699886457,-1.110223024625156e-15,3.747258578800348,1.0,1.0606240122941264
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,2,True,7,1,3.5,True,9,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,3,True,8,1,2.5,True,11,False,False,1.1688809229845138,0.2044240172982374,3.107636155077674,1.1094222640911502,0.6444942091186796
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,4,True,7,0,0.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,5,True,5,0,2.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,6,True,5,1,3.5,True,7,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,7,True,7,1,5.5,True,7,False,False,1.3862943611198868,-1.110223024625156e-15,4.0,1.0,1.0397207708399203
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,8,True,11,1,1.5,True,15,False,False,1.1020541095699,0.6931471805599433,3.0027167867656184,2.0,0.6367232004809511
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,9,True,7,1,1.5,True,11,False,False,1.27804077537867,-1.110223024625156e-15,3.309685855237679,1.0,0.9855939779693097
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,10,False,12,1,5.5,True,12,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,11,True,16,0,4.0,True,17,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,12,True,3,0,0.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,13,True,7,0,4.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,14,True,11,0,1.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,15,False,12,1,5.5,True,12,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,16,True,6,1,1.5,True,10,False,False,1.1451462251278006,-1.110223024625156e-15,3.0625942488481814,1.0,1.098503730437297
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,17,True,7,1,4.5,True,8,False,False,1.367312260768976,-1.110223024625156e-15,3.86521097353187,1.0,0.9833727655685598
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,18,True,7,0,3.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,1,19,False,8,1,5.5,True,8,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,0,True,3,1,1.5,True,7,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,1.0397207708399179
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,1,False,10,1,5.5,True,10,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,2,True,6,0,1.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,3,False,10,1,5.5,True,10,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,4,True,2,0,0.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,5,False,10,0,5.0,True,10,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,6,True,11,1,2.5,True,14,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,7,True,13,1,2.5,True,16,False,False,1.3862943611198866,1.0986122886681067,4.0,3.0,0.5623351446188084
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,8,False,9,0,5.0,True,9,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,9,False,9,1,5.5,True,9,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,10,True,11,0,4.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,11,True,4,0,2.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,12,True,14,1,4.5,True,15,False,False,1.3862943611198866,1.0986122886681067,4.0,3.0,0.5623351446188084
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,13,False,9,1,5.5,True,9,False,True,1.2499072877572543,0.5679641298396169,3.041217111765008,1.6132543163619402,0.8738661259942939
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,14,False,10,1,5.5,True,10,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,15,True,7,1,1.5,True,11,False,False,1.3644109682051926,0.6931471805599433,3.8464618958024954,2.0,0.6864795632853361
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,16,False,9,1,5.5,True,9,False,True,1.131053258651884,0.7416649926269235,3.0395579613858326,2.0396214274080893,0.6349797121076406
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,17,True,9,0,0.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,18,True,10,0,0.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,2,19,False,7,1,5.5,True,7,False,True,1.155678307949543,0.6931471805599433,3.0816348375587332,2.0,0.6426216031293921
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,0,False,8,0,5.0,True,8,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,1,True,8,1,2.5,True,11,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,2,True,12,0,5.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,3,True,12,0,1.0,True,16,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,4,True,10,1,2.5,True,13,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,5,True,7,0,0.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,6,False,10,1,5.5,True,10,False,True,1.054287771693656,0.2044240172982391,2.5713019545302758,1.1094222640911517,0.6895736492821476
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,7,True,10,1,1.5,True,14,False,False,0.80549264483065,0.21936218167745286,2.1129020112454864,1.1143642427592901,0.692760130080031
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,8,True,6,1,1.5,True,10,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,9,True,6,1,1.5,True,10,False,False,1.169021109570389,-1.110223024625156e-15,3.107924885544502,1.0,1.098289763591649
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,10,True,13,1,3.5,True,15,False,False,0.8614054747060506,0.45154916460916095,2.1285994396371133,1.386187011007188,0.6765954256302709
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,11,True,13,1,4.5,True,14,False,False,1.1028222558022402,0.6931471805599433,3.003428012129801,2.0,0.6367778552707335
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,12,True,13,1,4.5,True,14,False,False,1.2051267765999558,0.6931471805599433,3.1912736560837622,2.0,0.6502951507045003
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,13,False,9,1,5.5,True,9,False,True,1.3567965980725243,0.6931471805599433,3.7792426281169913,2.0,0.6636494175125831
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,14,True,10,0,1.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,15,True,8,1,1.5,True,12,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,16,True,8,0,3.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,17,True,7,1,4.5,True,8,False,False,0.9226992418147033,-1.110223024625156e-15,2.265396723897756,1.0,0.6911714180665265
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,18,False,15,0,5.0,False,15,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,3,19,True,5,1,1.5,True,9,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,1.0397207708399179
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,0,True,11,1,4.5,True,12,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,1,True,11,0,2.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,2,True,8,0,0.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,3,True,7,0,1.0,True,11,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,4,True,9,1,1.5,True,13,False,False,1.2751971986742006,0.5876784901717946,3.1889545218718047,1.6619436915250225,0.8958025167736231
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,5,True,9,0,1.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,6,True,6,1,1.5,True,10,False,False,1.1360247661011802,0.6931471805599433,3.005960080423355,2.0,0.5887909763593218
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,7,True,10,0,2.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,8,True,12,1,2.5,True,15,False,False,1.106777446893201,0.02443955455750676,3.0074285070483073,1.0074376584795097,0.6370847560948258
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,9,True,6,1,2.5,True,9,False,False,1.326236974856683,0.6931471805599433,3.6311514211860425,2.0,0.9158904039680258
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,10,True,11,0,1.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,11,True,6,1,2.5,True,9,False,False,1.1496020070450546,0.7786018578964593,2.918722046364154,1.988846795984517,0.5745580866078399
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,12,True,12,0,2.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,13,True,2,0,0.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,14,False,10,1,5.5,True,10,False,True,1.154480473359173,0.1637905863969063,3.0793927027368806,1.0803857844069684,0.6424585273978862
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,15,True,11,1,2.5,True,14,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,16,True,6,0,2.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,17,True,10,0,1.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,18,True,11,1,4.5,True,12,False,False,1.3567965980725245,0.6931471805599433,3.7792426281169904,2.0,0.6636494175125829
ask_or_act,4,1.0,2.0,0.05,0.05,0.0,4,19,True,7,1,1.5,True,11,False,False,1.1371132955179446,-1.110223024625156e-15,3.049111394680546,1.0,0.6787985867579567
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,0,False,7,0,5.0,False,7,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,1,False,12,0,5.0,True,12,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,2,False,8,0,5.0,True,8,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,3,True,6,0,3.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,4,False,12,0,5.0,True,12,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,5,True,10,0,4.0,True,11,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,6,False,9,0,5.0,True,9,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,7,True,3,0,0.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,8,False,12,0,5.0,True,12,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,9,False,11,0,5.0,True,11,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,10,False,16,0,5.0,True,16,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,11,False,9,0,5.0,False,9,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,12,True,11,0,2.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,13,True,8,0,3.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,14,False,15,0,5.0,True,15,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,15,True,13,0,4.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,16,False,14,0,5.0,True,14,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,1.0,2.0,0.05,0.05,0.0,0,17,False,14,0,5.0,True,14,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
